scene,video,true_label,frame,angle,hip_height,bbox_ratio
URFD_adl,adl-30,ADL,41,,,
URFD_adl,adl-30,ADL,42,,,
URFD_adl,adl-30,ADL,43,,,
URFD_adl,adl-30,ADL,44,,,
URFD_adl,adl-30,ADL,45,,,
URFD_adl,adl-30,ADL,46,,,
URFD_adl,adl-30,ADL,47,,,
URFD_adl,adl-30,ADL,48,,,
URFD_adl,adl-30,ADL,49,,,
URFD_adl,adl-30,ADL,50,,,
URFD_adl,adl-30,ADL,51,,,
URFD_adl,adl-30,ADL,52,,,
URFD_adl,adl-30,ADL,53,,,
URFD_adl,adl-30,ADL,54,,,
URFD_adl,adl-30,ADL,55,,,
URFD_adl,adl-30,ADL,56,,,
URFD_adl,adl-30,ADL,57,1.8155,0.5147,0.2300
URFD_adl,adl-30,ADL,58,,,
URFD_adl,adl-30,ADL,59,,,
URFD_adl,adl-30,ADL,60,,,
URFD_adl,adl-30,ADL,61,,,
URFD_adl,adl-30,ADL,62,,,
URFD_adl,adl-30,ADL,63,,,
URFD_adl,adl-30,ADL,64,,,
URFD_adl,adl-30,ADL,65,,,
URFD_adl,adl-30,ADL,66,,,
URFD_adl,adl-30,ADL,67,,,
URFD_adl,adl-30,ADL,68,,,
URFD_adl,adl-30,ADL,69,,,
URFD_adl,adl-30,ADL,70,,,
URFD_adl,adl-30,ADL,71,,,
URFD_adl,adl-30,ADL,72,,,
URFD_adl,adl-30,ADL,73,,,
URFD_adl,adl-30,ADL,74,,,
URFD_adl,adl-30,ADL,75,,,
URFD_adl,adl-30,ADL,76,1.6915,0.5111,0.2876
URFD_adl,adl-30,ADL,77,,,
URFD_adl,adl-30,ADL,78,,,
URFD_adl,adl-30,ADL,79,,,
URFD_adl,adl-30,ADL,80,,,
URFD_adl,adl-30,ADL,81,,,
URFD_adl,adl-30,ADL,82,,,
URFD_adl,adl-30,ADL,83,,,
URFD_adl,adl-30,ADL,84,,,
URFD_adl,adl-30,ADL,85,,,
URFD_adl,adl-30,ADL,86,,,
URFD_adl,adl-30,ADL,87,,,
URFD_adl,adl-30,ADL,88,,,
URFD_adl,adl-30,ADL,89,,,
URFD_adl,adl-30,ADL,90,,,
URFD_adl,adl-30,ADL,91,,,
URFD_adl,adl-30,ADL,92,,,
URFD_adl,adl-30,ADL,93,,,
URFD_adl,adl-30,ADL,94,,,
URFD_adl,adl-30,ADL,95,,,
URFD_adl,adl-30,ADL,96,,,
URFD_adl,adl-30,ADL,97,2.3986,0.4848,0.2526
URFD_adl,adl-30,ADL,98,2.5592,0.4911,0.4817
URFD_adl,adl-30,ADL,99,2.6446,0.4897,0.2452
URFD_adl,adl-30,ADL,100,3.5430,0.4970,0.2397
URFD_adl,adl-30,ADL,101,2.3001,0.4825,0.2482
URFD_adl,adl-30,ADL,102,2.9331,0.4757,0.2565
URFD_adl,adl-30,ADL,103,2.3691,0.4735,0.2497
URFD_adl,adl-30,ADL,104,2.5236,0.4794,0.2540
URFD_adl,adl-30,ADL,105,2.0924,0.4825,0.2560
URFD_adl,adl-30,ADL,106,2.2355,0.4791,0.2559
URFD_adl,adl-30,ADL,107,2.6515,0.4793,0.2538
URFD_adl,adl-30,ADL,108,2.6829,0.4804,0.2518
URFD_adl,adl-30,ADL,109,2.4125,0.4824,0.2552
URFD_adl,adl-30,ADL,110,2.3665,0.4888,0.2554
URFD_adl,adl-30,ADL,111,2.6423,0.4825,0.2640
URFD_adl,adl-30,ADL,112,2.1570,0.4830,0.2596
URFD_adl,adl-30,ADL,113,1.6059,0.4831,0.2494
URFD_adl,adl-30,ADL,114,1.4733,0.4897,0.2550
URFD_adl,adl-30,ADL,115,1.2065,0.4856,0.2563
URFD_adl,adl-30,ADL,116,1.5653,0.4902,0.2447
URFD_adl,adl-30,ADL,117,0.9842,0.4861,0.2555
URFD_adl,adl-30,ADL,118,1.1964,0.5033,0.4655
URFD_adl,adl-30,ADL,119,0.1474,0.4968,0.2553
URFD_adl,adl-30,ADL,120,0.7111,0.4996,0.3383
URFD_adl,adl-30,ADL,121,1.0530,0.4905,0.3561
URFD_adl,adl-30,ADL,122,1.2031,0.4869,0.2506
URFD_adl,adl-30,ADL,123,0.7817,0.4846,0.2506
URFD_adl,adl-30,ADL,124,1.1339,0.4869,0.2447
URFD_adl,adl-30,ADL,125,0.9484,0.4956,0.2454
URFD_adl,adl-30,ADL,126,0.8356,0.4980,0.2450
URFD_adl,adl-30,ADL,127,1.5478,0.4970,0.2595
URFD_adl,adl-30,ADL,128,1.5695,0.5007,0.2688
URFD_adl,adl-30,ADL,129,2.5764,0.5023,0.2741
URFD_adl,adl-30,ADL,130,3.2782,0.5027,0.2788
URFD_adl,adl-30,ADL,131,4.0435,0.5066,0.2667
URFD_adl,adl-30,ADL,132,4.1414,0.5095,0.2586
URFD_adl,adl-30,ADL,133,5.3795,0.5101,0.2807
URFD_adl,adl-30,ADL,134,5.1990,0.5108,0.2809
URFD_adl,adl-30,ADL,135,5.7226,0.5113,0.2782
URFD_adl,adl-30,ADL,136,5.5838,0.5098,0.2789
URFD_adl,adl-30,ADL,137,5.6740,0.5071,0.2775
URFD_adl,adl-30,ADL,138,6.6871,0.5097,0.2844
URFD_adl,adl-30,ADL,139,7.8404,0.5178,0.2838
URFD_adl,adl-30,ADL,140,7.8458,0.5133,0.2817
URFD_adl,adl-30,ADL,141,8.1947,0.5138,0.2736
URFD_adl,adl-30,ADL,142,8.4093,0.5141,0.2601
URFD_adl,adl-30,ADL,143,8.1973,0.5202,0.2670
URFD_adl,adl-30,ADL,144,7.1757,0.5188,0.2679
URFD_adl,adl-30,ADL,145,7.8535,0.5218,0.2683
URFD_adl,adl-30,ADL,146,8.0643,0.5180,0.2693
URFD_adl,adl-30,ADL,147,7.3536,0.5172,0.2722
URFD_adl,adl-30,ADL,148,7.0128,0.5229,0.2603
URFD_adl,adl-30,ADL,149,7.7277,0.5129,0.2783
URFD_adl,adl-30,ADL,150,10.5129,0.5055,0.2810
URFD_adl,adl-30,ADL,151,10.8938,0.5069,0.2803
URFD_adl,adl-30,ADL,152,10.2486,0.5105,0.2829
URFD_adl,adl-30,ADL,153,13.6664,0.5064,0.3051
URFD_adl,adl-30,ADL,154,14.3193,0.5065,0.3079
URFD_adl,adl-30,ADL,155,14.5375,0.5075,0.3224
URFD_adl,adl-30,ADL,156,14.7539,0.5146,0.3264
URFD_adl,adl-30,ADL,157,14.1414,0.5168,0.3405
URFD_adl,adl-30,ADL,158,10.9592,0.5304,0.3634
URFD_adl,adl-30,ADL,159,8.3147,0.5327,0.4032
URFD_adl,adl-30,ADL,160,7.0247,0.5524,0.4132
URFD_adl,adl-30,ADL,161,7.3528,0.5470,0.4434
URFD_adl,adl-30,ADL,162,0.6048,0.6243,0.4547
URFD_adl,adl-30,ADL,163,1.4643,0.6302,0.5270
URFD_adl,adl-30,ADL,164,4.3141,0.5946,0.4934
URFD_adl,adl-30,ADL,165,8.2593,0.5819,0.4806
URFD_adl,adl-30,ADL,166,5.6594,0.6125,0.4716
URFD_adl,adl-30,ADL,167,5.7806,0.6037,0.5033
URFD_adl,adl-30,ADL,168,2.2601,0.6189,0.5129
URFD_adl,adl-30,ADL,169,6.1042,0.6315,0.5056
URFD_adl,adl-30,ADL,170,2.8071,0.6672,0.4816
URFD_adl,adl-30,ADL,171,6.9849,0.6758,0.4694
URFD_adl,adl-30,ADL,172,5.4590,0.6823,0.4536
URFD_adl,adl-30,ADL,173,22.3159,0.6406,0.4819
URFD_adl,adl-30,ADL,174,27.3170,0.6489,0.4902
URFD_adl,adl-30,ADL,175,40.4917,0.6641,0.4859
URFD_adl,adl-30,ADL,176,49.2797,0.6708,0.4899
URFD_adl,adl-30,ADL,177,13.2516,0.7171,0.3956
URFD_adl,adl-30,ADL,178,160.8896,0.5968,0.4216
URFD_adl,adl-30,ADL,179,167.6274,0.5828,0.6729
URFD_adl,adl-30,ADL,180,168.1276,0.5874,0.8643
URFD_adl,adl-30,ADL,181,171.5596,0.5976,0.7005
URFD_adl,adl-30,ADL,182,168.5723,0.5942,0.4422
URFD_adl,adl-30,ADL,183,167.5473,0.6046,0.4454
URFD_adl,adl-30,ADL,184,170.8248,0.6084,0.8142
URFD_adl,adl-30,ADL,185,170.4810,0.6023,0.5837
URFD_adl,adl-30,ADL,186,168.0711,0.6049,0.4798
URFD_adl,adl-30,ADL,187,170.7853,0.6078,0.5281
URFD_adl,adl-30,ADL,188,169.5906,0.6037,0.5588
URFD_adl,adl-30,ADL,189,171.1403,0.5998,0.5135
URFD_adl,adl-30,ADL,190,172.6615,0.6038,0.5771
URFD_adl,adl-30,ADL,191,167.8643,0.6161,0.4252
URFD_adl,adl-30,ADL,192,166.6674,0.6226,0.4607
URFD_adl,adl-30,ADL,193,165.4099,0.6226,0.4730
URFD_adl,adl-30,ADL,194,164.9972,0.6171,0.4563
URFD_adl,adl-30,ADL,195,168.2474,0.6210,0.4702
URFD_adl,adl-30,ADL,196,166.5297,0.6280,0.4694
URFD_adl,adl-30,ADL,197,165.0237,0.6261,0.4716
URFD_adl,adl-30,ADL,198,160.0777,0.6349,0.4595
URFD_adl,adl-30,ADL,199,167.5365,0.6348,0.4430
URFD_adl,adl-30,ADL,200,155.5287,0.6525,0.4681
URFD_adl,adl-30,ADL,201,174.8926,0.7100,0.6204
URFD_adl,adl-30,ADL,202,167.8191,0.7042,0.4917
URFD_adl,adl-30,ADL,203,156.5406,0.6722,0.4333
URFD_adl,adl-30,ADL,204,151.8250,0.6764,0.4078
URFD_adl,adl-30,ADL,205,133.6438,0.7053,0.6538
URFD_adl,adl-30,ADL,206,119.5484,0.7363,0.7020
URFD_adl,adl-30,ADL,207,109.8320,0.7478,0.7720
URFD_adl,adl-30,ADL,208,110.7507,0.7474,0.7387
URFD_adl,adl-30,ADL,209,99.7099,0.7599,0.7049
URFD_adl,adl-30,ADL,210,88.0311,0.7651,0.6451
URFD_adl,adl-30,ADL,211,91.6512,0.7592,0.6478
URFD_adl,adl-30,ADL,212,80.3046,0.7703,0.6203
URFD_adl,adl-30,ADL,213,83.0332,0.7694,0.6285
URFD_adl,adl-30,ADL,214,70.2664,0.7810,0.6269
URFD_adl,adl-30,ADL,215,68.4323,0.7859,0.6519
URFD_adl,adl-30,ADL,216,64.7133,0.7884,0.6276
URFD_adl,adl-30,ADL,217,62.6774,0.7970,0.6648
URFD_adl,adl-30,ADL,218,59.9287,0.7933,0.6370
URFD_adl,adl-30,ADL,219,61.0068,0.7988,0.6647
URFD_adl,adl-30,ADL,220,56.9398,0.8007,0.7394
URFD_adl,adl-30,ADL,221,57.5273,0.8019,0.6382
URFD_adl,adl-30,ADL,222,54.4280,0.8017,0.5857
URFD_adl,adl-30,ADL,223,46.6669,0.8170,0.5872
URFD_adl,adl-30,ADL,224,39.0298,0.8195,0.5898
URFD_adl,adl-30,ADL,225,39.4852,0.8230,0.6135
URFD_adl,adl-30,ADL,226,42.9075,0.8168,0.5959
URFD_adl,adl-30,ADL,227,44.3865,0.8155,0.6241
URFD_adl,adl-30,ADL,228,47.3640,0.8170,0.6738
URFD_adl,adl-30,ADL,229,51.7351,0.8229,0.6283
URFD_adl,adl-30,ADL,230,57.9942,0.8077,0.5316
URFD_adl,adl-30,ADL,231,63.2630,0.8077,0.5935
URFD_adl,adl-30,ADL,232,60.9381,0.8088,0.5256
URFD_adl,adl-30,ADL,233,66.6049,0.8139,0.6383
URFD_adl,adl-30,ADL,234,72.1753,0.8115,0.6369
URFD_adl,adl-30,ADL,235,79.4209,0.8064,0.6858
URFD_adl,adl-30,ADL,236,86.7176,0.8057,0.6990
URFD_adl,adl-30,ADL,237,82.7077,0.8157,0.6481
URFD_adl,adl-30,ADL,238,82.2365,0.8188,0.6845
URFD_adl,adl-30,ADL,239,80.6215,0.8163,0.6972
URFD_adl,adl-30,ADL,240,86.1727,0.8163,0.7186
URFD_adl,adl-30,ADL,241,85.4600,0.8179,0.7726
URFD_adl,adl-30,ADL,242,92.2742,0.8163,0.8627
URFD_adl,adl-30,ADL,243,99.3399,0.8138,0.8270
URFD_adl,adl-30,ADL,244,98.7050,0.8193,0.9116
URFD_adl,adl-30,ADL,245,102.5501,0.8175,1.2833
URFD_adl,adl-30,ADL,246,106.1774,0.8169,0.9759
URFD_adl,adl-30,ADL,247,105.8368,0.8214,1.0616
URFD_adl,adl-30,ADL,248,115.9936,0.8135,0.8676
URFD_adl,adl-30,ADL,249,118.3379,0.8195,1.0735
URFD_adl,adl-30,ADL,250,116.4054,0.8233,0.9292
URFD_adl,adl-30,ADL,251,122.3086,0.8195,0.8718
URFD_adl,adl-30,ADL,252,125.2892,0.8166,0.8031
URFD_adl,adl-30,ADL,253,134.9741,0.8089,0.7550
URFD_adl,adl-30,ADL,254,138.8969,0.8084,0.7044
URFD_adl,adl-30,ADL,255,,,
URFD_adl,adl-30,ADL,256,,,
URFD_adl,adl-30,ADL,257,,,
URFD_adl,adl-30,ADL,258,,,
URFD_adl,adl-30,ADL,259,,,
URFD_adl,adl-30,ADL,260,,,
URFD_adl,adl-30,ADL,261,,,
URFD_adl,adl-30,ADL,262,,,
URFD_adl,adl-30,ADL,263,,,
URFD_adl,adl-30,ADL,264,,,
URFD_adl,adl-30,ADL,265,,,
URFD_adl,adl-30,ADL,266,,,
URFD_adl,adl-30,ADL,267,,,
URFD_adl,adl-30,ADL,268,,,
URFD_adl,adl-30,ADL,269,109.7215,0.8414,1.2433
URFD_adl,adl-30,ADL,270,112.2207,0.8402,1.4359
URFD_adl,adl-30,ADL,271,114.1088,0.8375,1.1729
URFD_adl,adl-30,ADL,272,119.8860,0.8248,0.9289
URFD_adl,adl-30,ADL,273,142.4276,0.8287,0.6041
URFD_adl,adl-30,ADL,274,,,
URFD_adl,adl-30,ADL,275,,,
URFD_adl,adl-30,ADL,276,,,
URFD_adl,adl-30,ADL,277,,,
URFD_adl,adl-30,ADL,278,,,
URFD_adl,adl-30,ADL,279,,,
URFD_adl,adl-30,ADL,280,,,
URFD_adl,adl-30,ADL,281,,,
URFD_adl,adl-30,ADL,282,,,
URFD_adl,adl-30,ADL,283,,,
URFD_adl,adl-30,ADL,284,,,
URFD_adl,adl-30,ADL,285,,,
URFD_adl,adl-30,ADL,286,,,
URFD_adl,adl-30,ADL,287,,,
URFD_adl,adl-30,ADL,288,,,
URFD_adl,adl-30,ADL,289,,,
URFD_adl,adl-30,ADL,290,,,
URFD_adl,adl-30,ADL,291,,,
URFD_adl,adl-30,ADL,292,,,
URFD_adl,adl-30,ADL,293,,,
URFD_adl,adl-30,ADL,294,,,
URFD_adl,adl-30,ADL,295,,,
URFD_adl,adl-30,ADL,296,,,
URFD_adl,adl-30,ADL,297,,,
URFD_adl,adl-30,ADL,298,,,
URFD_adl,adl-30,ADL,299,,,
URFD_adl,adl-30,ADL,300,,,
URFD_adl,adl-30,ADL,301,,,
URFD_adl,adl-30,ADL,302,,,
URFD_adl,adl-30,ADL,303,,,
URFD_adl,adl-30,ADL,304,,,
URFD_adl,adl-30,ADL,305,,,
URFD_adl,adl-30,ADL,306,,,
URFD_adl,adl-30,ADL,307,,,
URFD_adl,adl-30,ADL,308,,,
URFD_adl,adl-30,ADL,309,,,
URFD_adl,adl-30,ADL,310,,,
URFD_adl,adl-30,ADL,311,,,
URFD_adl,adl-30,ADL,312,,,
URFD_adl,adl-30,ADL,313,,,
URFD_adl,adl-30,ADL,314,,,
URFD_adl,adl-30,ADL,315,,,
URFD_adl,adl-30,ADL,316,,,
URFD_adl,adl-30,ADL,317,,,
URFD_adl,adl-30,ADL,318,,,
URFD_adl,adl-30,ADL,319,,,
URFD_adl,adl-30,ADL,320,,,
URFD_adl,adl-30,ADL,321,11.8110,0.8970,0.2901
URFD_adl,adl-30,ADL,322,,,
URFD_adl,adl-30,ADL,323,,,
URFD_adl,adl-30,ADL,324,,,
URFD_adl,adl-30,ADL,325,,,
URFD_adl,adl-30,ADL,326,,,
URFD_adl,adl-30,ADL,327,,,
URFD_adl,adl-30,ADL,328,,,
URFD_adl,adl-30,ADL,329,,,
URFD_adl,adl-30,ADL,330,,,
URFD_adl,adl-30,ADL,331,,,
URFD_adl,adl-30,ADL,332,,,
URFD_adl,adl-30,ADL,333,,,
URFD_adl,adl-30,ADL,334,,,
URFD_adl,adl-30,ADL,335,,,
URFD_adl,adl-30,ADL,336,,,
URFD_adl,adl-30,ADL,337,,,
URFD_adl,adl-30,ADL,338,,,
URFD_adl,adl-30,ADL,339,,,
URFD_adl,adl-30,ADL,340,,,
URFD_adl,adl-30,ADL,341,,,
URFD_adl,adl-30,ADL,342,,,
URFD_adl,adl-30,ADL,343,,,
URFD_adl,adl-30,ADL,344,,,
URFD_adl,adl-30,ADL,345,,,
URFD_adl,adl-30,ADL,346,,,
URFD_adl,adl-30,ADL,347,,,
URFD_adl,adl-30,ADL,348,,,
URFD_adl,adl-30,ADL,349,,,
URFD_adl,adl-30,ADL,350,,,
URFD_adl,adl-30,ADL,351,,,
URFD_adl,adl-30,ADL,352,,,
URFD_adl,adl-30,ADL,353,,,
URFD_adl,adl-30,ADL,354,,,
URFD_adl,adl-30,ADL,355,,,
URFD_adl,adl-30,ADL,356,,,
URFD_adl,adl-30,ADL,357,,,
URFD_adl,adl-30,ADL,358,,,
URFD_adl,adl-30,ADL,359,,,
URFD_adl,adl-30,ADL,360,,,
URFD_adl,adl-30,ADL,361,,,
URFD_adl,adl-30,ADL,362,,,
URFD_adl,adl-30,ADL,363,,,
URFD_adl,adl-30,ADL,364,,,
URFD_adl,adl-30,ADL,365,,,
URFD_adl,adl-30,ADL,366,,,
URFD_adl,adl-30,ADL,367,,,
URFD_adl,adl-30,ADL,368,,,
URFD_adl,adl-30,ADL,369,,,
URFD_adl,adl-30,ADL,370,,,
URFD_adl,adl-30,ADL,371,,,
URFD_adl,adl-30,ADL,372,,,
URFD_adl,adl-30,ADL,373,,,
URFD_adl,adl-30,ADL,374,,,
URFD_adl,adl-30,ADL,375,,,
URFD_adl,adl-30,ADL,376,,,
URFD_adl,adl-30,ADL,377,,,
URFD_adl,adl-30,ADL,378,,,
URFD_adl,adl-30,ADL,379,,,
URFD_adl,adl-30,ADL,380,,,
URFD_adl,adl-30,ADL,381,,,
URFD_adl,adl-30,ADL,382,,,
URFD_adl,adl-30,ADL,383,,,
URFD_adl,adl-30,ADL,384,,,
URFD_adl,adl-30,ADL,385,,,
URFD_adl,adl-30,ADL,386,,,
URFD_adl,adl-30,ADL,387,,,
URFD_adl,adl-30,ADL,388,,,
URFD_adl,adl-30,ADL,389,,,
URFD_adl,adl-30,ADL,390,,,
URFD_adl,adl-30,ADL,391,,,
URFD_adl,adl-30,ADL,392,,,
URFD_adl,adl-30,ADL,393,,,
URFD_adl,adl-30,ADL,394,,,
URFD_adl,adl-30,ADL,395,,,
URFD_adl,adl-30,ADL,396,,,
URFD_adl,adl-30,ADL,397,,,
URFD_adl,adl-30,ADL,398,,,
URFD_adl,adl-30,ADL,399,,,
URFD_adl,adl-30,ADL,400,,,
URFD_adl,adl-31,ADL,1,1.4555,0.6136,0.2378
URFD_adl,adl-31,ADL,2,1.6659,0.6123,0.2363
URFD_adl,adl-31,ADL,3,1.8471,0.6130,0.2365
URFD_adl,adl-31,ADL,4,1.5435,0.6112,0.2381
URFD_adl,adl-31,ADL,5,1.3458,0.6105,0.2384
URFD_adl,adl-31,ADL,6,1.7039,0.6107,0.2369
URFD_adl,adl-31,ADL,7,1.4946,0.6099,0.2357
URFD_adl,adl-31,ADL,8,1.8895,0.6103,0.2358
URFD_adl,adl-31,ADL,9,2.1949,0.6108,0.2381
URFD_adl,adl-31,ADL,10,1.8682,0.6107,0.2370
URFD_adl,adl-31,ADL,11,1.9105,0.6111,0.2370
URFD_adl,adl-31,ADL,12,2.0462,0.6116,0.2373
URFD_adl,adl-31,ADL,13,2.2532,0.6111,0.2398
URFD_adl,adl-31,ADL,14,2.6820,0.6118,0.2407
URFD_adl,adl-31,ADL,15,3.1199,0.6127,0.2416
URFD_adl,adl-31,ADL,16,2.6748,0.6126,0.2386
URFD_adl,adl-31,ADL,17,2.6316,0.6129,0.2388
URFD_adl,adl-31,ADL,18,2.7227,0.6115,0.2386
URFD_adl,adl-31,ADL,19,2.9440,0.6105,0.2370
URFD_adl,adl-31,ADL,20,2.5174,0.6108,0.2360
URFD_adl,adl-31,ADL,21,2.6457,0.6109,0.2357
URFD_adl,adl-31,ADL,22,1.9769,0.6110,0.2294
URFD_adl,adl-31,ADL,23,1.9089,0.6105,0.2281
URFD_adl,adl-31,ADL,24,1.9304,0.6092,0.2303
URFD_adl,adl-31,ADL,25,1.9238,0.6092,0.2337
URFD_adl,adl-31,ADL,26,1.6842,0.6098,0.2337
URFD_adl,adl-31,ADL,27,1.6562,0.6095,0.2367
URFD_adl,adl-31,ADL,28,1.5592,0.6089,0.2388
URFD_adl,adl-31,ADL,29,1.2669,0.6102,0.2375
URFD_adl,adl-31,ADL,30,1.8020,0.6088,0.2484
URFD_adl,adl-31,ADL,31,2.0241,0.6092,0.2501
URFD_adl,adl-31,ADL,32,1.8624,0.6106,0.2468
URFD_adl,adl-31,ADL,33,1.1474,0.6122,0.2436
URFD_adl,adl-31,ADL,34,1.0740,0.6128,0.2353
URFD_adl,adl-31,ADL,35,1.1883,0.6184,0.2412
URFD_adl,adl-31,ADL,36,1.2463,0.6181,0.2401
URFD_adl,adl-31,ADL,37,1.1788,0.6207,0.2428
URFD_adl,adl-31,ADL,38,0.8262,0.6211,0.2453
URFD_adl,adl-31,ADL,39,0.7792,0.6251,0.2415
URFD_adl,adl-31,ADL,40,0.6077,0.6258,0.2453
URFD_adl,adl-31,ADL,41,0.2279,0.6267,0.2448
URFD_adl,adl-31,ADL,42,0.0444,0.6261,0.2473
URFD_adl,adl-31,ADL,43,0.2944,0.6278,0.2496
URFD_adl,adl-31,ADL,44,0.4976,0.6290,0.2496
URFD_adl,adl-31,ADL,45,0.3468,0.6295,0.2523
URFD_adl,adl-31,ADL,46,0.7638,0.6295,0.2642
URFD_adl,adl-31,ADL,47,0.7975,0.6332,0.2721
URFD_adl,adl-31,ADL,48,1.4374,0.6391,0.2767
URFD_adl,adl-31,ADL,49,2.3084,0.6383,0.2906
URFD_adl,adl-31,ADL,50,2.3366,0.6370,0.3060
URFD_adl,adl-31,ADL,51,2.9925,0.6401,0.3227
URFD_adl,adl-31,ADL,52,1.9617,0.6502,0.3354
URFD_adl,adl-31,ADL,53,1.8746,0.6554,0.3487
URFD_adl,adl-31,ADL,54,0.8754,0.6647,0.3629
URFD_adl,adl-31,ADL,55,1.7709,0.6648,0.3816
URFD_adl,adl-31,ADL,56,0.2106,0.6754,0.4103
URFD_adl,adl-31,ADL,57,1.3916,0.6738,0.4048
URFD_adl,adl-31,ADL,58,0.2723,0.6845,0.4344
URFD_adl,adl-31,ADL,59,0.6625,0.6899,0.4452
URFD_adl,adl-31,ADL,60,2.7669,0.7170,0.4561
URFD_adl,adl-31,ADL,61,4.3438,0.7275,0.4551
URFD_adl,adl-31,ADL,62,4.7048,0.7263,0.4614
URFD_adl,adl-31,ADL,63,3.6313,0.7329,0.5222
URFD_adl,adl-31,ADL,64,2.8365,0.7417,0.4714
URFD_adl,adl-31,ADL,65,2.3298,0.7488,0.4908
URFD_adl,adl-31,ADL,66,3.5980,0.7488,0.4909
URFD_adl,adl-31,ADL,67,0.3749,0.7470,0.5055
URFD_adl,adl-31,ADL,68,0.4287,0.7478,0.5258
URFD_adl,adl-31,ADL,69,0.5326,0.7489,0.4331
URFD_adl,adl-31,ADL,70,1.2991,0.7452,0.4746
URFD_adl,adl-31,ADL,71,3.5225,0.7544,0.4356
URFD_adl,adl-31,ADL,72,4.7253,0.7441,0.4875
URFD_adl,adl-31,ADL,73,3.8876,0.7411,0.4368
URFD_adl,adl-31,ADL,74,6.0409,0.7389,0.3783
URFD_adl,adl-31,ADL,75,4.3147,0.7419,0.3767
URFD_adl,adl-31,ADL,76,3.8763,0.7459,0.3909
URFD_adl,adl-31,ADL,77,5.1826,0.7507,0.4233
URFD_adl,adl-31,ADL,78,4.2766,0.7563,0.4228
URFD_adl,adl-31,ADL,79,5.7058,0.7505,0.4516
URFD_adl,adl-31,ADL,80,4.7371,0.7599,0.4607
URFD_adl,adl-31,ADL,81,8.3207,0.7538,0.4886
URFD_adl,adl-31,ADL,82,7.6517,0.7630,0.5102
URFD_adl,adl-31,ADL,83,7.4090,0.7718,0.5586
URFD_adl,adl-31,ADL,84,6.8554,0.7738,0.5700
URFD_adl,adl-31,ADL,85,12.3158,0.7749,0.6301
URFD_adl,adl-31,ADL,86,7.1371,0.7853,0.6881
URFD_adl,adl-31,ADL,87,4.6768,0.7824,0.7085
URFD_adl,adl-31,ADL,88,,,
URFD_adl,adl-31,ADL,89,,,
URFD_adl,adl-31,ADL,90,,,
URFD_adl,adl-31,ADL,91,161.1973,0.7358,0.7160
URFD_adl,adl-31,ADL,92,169.2382,0.7304,0.6413
URFD_adl,adl-31,ADL,93,174.6655,0.7339,0.6854
URFD_adl,adl-31,ADL,94,172.1665,0.7377,0.6916
URFD_adl,adl-31,ADL,95,171.4133,0.7446,0.7268
URFD_adl,adl-31,ADL,96,174.4365,0.7397,0.7052
URFD_adl,adl-31,ADL,97,172.5815,0.7524,0.7434
URFD_adl,adl-31,ADL,98,171.2053,0.7432,0.7168
URFD_adl,adl-31,ADL,99,168.6195,0.7424,0.7841
URFD_adl,adl-31,ADL,100,168.4857,0.7395,0.7419
URFD_adl,adl-31,ADL,101,167.8160,0.7416,0.7298
URFD_adl,adl-31,ADL,102,169.3709,0.7449,0.7393
URFD_adl,adl-31,ADL,103,157.8854,0.7663,0.9201
URFD_adl,adl-31,ADL,104,161.8320,0.7677,0.8800
URFD_adl,adl-31,ADL,105,149.3799,0.7634,0.8008
URFD_adl,adl-31,ADL,106,142.7469,0.7750,0.8785
URFD_adl,adl-31,ADL,107,149.2081,0.7573,0.7166
URFD_adl,adl-31,ADL,108,159.0292,0.7585,0.7747
URFD_adl,adl-31,ADL,109,163.0157,0.7601,0.7475
URFD_adl,adl-31,ADL,110,153.0817,0.7642,0.7272
URFD_adl,adl-31,ADL,111,,,
URFD_adl,adl-31,ADL,112,137.1884,0.7679,0.7897
URFD_adl,adl-31,ADL,113,135.6334,0.7683,0.7552
URFD_adl,adl-31,ADL,114,132.0698,0.7652,0.6864
URFD_adl,adl-31,ADL,115,152.9852,0.7678,0.7661
URFD_adl,adl-31,ADL,116,143.3689,0.7732,0.6600
URFD_adl,adl-31,ADL,117,148.9463,0.7888,0.6560
URFD_adl,adl-31,ADL,118,149.5374,0.7902,0.8748
URFD_adl,adl-31,ADL,119,154.2091,0.7950,0.6964
URFD_adl,adl-31,ADL,120,172.7901,0.7789,0.6828
URFD_adl,adl-31,ADL,121,179.2916,0.7965,0.9253
URFD_adl,adl-31,ADL,122,178.2938,0.7530,0.6030
URFD_adl,adl-31,ADL,123,175.3297,0.7450,0.4339
URFD_adl,adl-31,ADL,124,176.9582,0.7581,0.7693
URFD_adl,adl-31,ADL,125,173.9986,0.7587,0.7624
URFD_adl,adl-31,ADL,126,178.0590,0.7607,0.7015
URFD_adl,adl-31,ADL,127,179.3973,0.7633,0.7016
URFD_adl,adl-31,ADL,128,178.0350,0.7498,0.6815
URFD_adl,adl-31,ADL,129,176.6271,0.7532,0.6974
URFD_adl,adl-31,ADL,130,178.0840,0.7464,0.7153
URFD_adl,adl-31,ADL,131,179.0877,0.7518,0.7332
URFD_adl,adl-31,ADL,132,178.2489,0.7537,0.7252
URFD_adl,adl-31,ADL,133,176.1254,0.7484,0.7327
URFD_adl,adl-31,ADL,134,173.7861,0.7531,0.7003
URFD_adl,adl-31,ADL,135,172.3482,0.7556,0.7290
